"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","nMoves","nUpdates","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"2547","2713","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","algorithm.py","425","425","4","2","2","0","0","['<insert-tree tree=import_statement [23,50] parent=module [0,15235] at=1/>', '<insert-tree tree=expression_statement [52,62] parent=module [0,15235] at=2/>', '<delete-tree tree=import_statement [23,56]/>', '<delete-tree tree=import_statement [58,85]/>']","1.95149","1.93097","2.0759","1.81905","1.91477","1.81787","1.78715","1.79338","1.78854","1.7617","1.81846"
"2548","2714","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","ga_util.py","81","81","4","2","2","0","0","['<insert-tree tree=import_statement [42,66] parent=module [0,1934] at=1/>', '<insert-tree tree=expression_statement [68,78] parent=module [0,1934] at=2/>', '<delete-tree tree=import_statement [42,69]/>', '<delete-tree tree=import_statement [71,104]/>']","0.646139","0.721398","0.715078","0.655561","0.67351","0.650503","0.627393","0.646025","0.64077","0.640821","0.648321"
"2549","2715","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","gene.py","395","395","1","1","0","0","0","['<delete-node tree=identifier: rv [602,604]/>']","1.21478","1.29324","1.3128","1.24578","1.2677","1.22779","1.1937","1.20689","1.21094","1.20035","1.22128"
"2550","2716","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","genome.py","405","405","1","1","0","0","0","['<delete-node tree=identifier: rv [850,852]/>']","1.11214","1.15052","1.18846","1.17491","1.16513","1.12961","1.11638","1.11301","1.10678","1.10757","1.123"
"2551","2717","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","population.py","293","293","1","1","0","0","0","['<delete-node tree=identifier: stats [166,171]/>']","0.991362","1.07577","1.04946","1.01771","1.07143","1.01511","0.983665","1.00137","0.998757","0.990689","1.00824"
"2552","2718","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","scaling.py","50","50","1","1","0","0","0","['<delete-node tree=identifier: stats [100,105]/>']","0.602554","0.658027","0.670846","0.67503","0.715176","0.628445","0.607013","0.594239","0.608768","0.615272","0.621858"
"2553","2719","8","Python","scikit-learn","2a365d281179fbcf9dc44a605b30cfffa5e003f2","selection.py","94","94","4","2","2","0","0","['<insert-tree tree=import_statement [141,165] parent=module [0,3177] at=4/>', '<insert-tree tree=expression_statement [167,177] parent=module [0,3177] at=5/>', '<delete-tree tree=import_statement [141,168]/>', '<delete-tree tree=import_statement [170,203]/>']","0.780269","0.825208","0.916486","0.830623","0.864967","0.787796","0.789171","0.782341","0.774777","0.789464","0.789317"
"2554","2720","8","Python","scikit-learn","2b55e32d0a2c7a30f47ed6f7c2b0437f2365c774","info_ga.py","5","7","1","0","1","0","0","['<insert-tree tree=expression_statement [54,73] parent=module [0,73] at=1/>']","0.392589","0.419444","0.56035","0.403058","0.442214","0.441785","0.403082","0.399444","0.404506","0.402314","0.403794"
"2555","2721","8","Python","scikit-learn","2b55e32d0a2c7a30f47ed6f7c2b0437f2365c774","setup_ga.py","13","13","1","0","1","0","0","['<insert-tree tree=default_parameter [143,159] parent=parameters [124,160] at=1/>']","0.439367","0.455411","0.545397","0.492915","0.473205","0.446229","0.429295","0.431985","0.436454","0.433345","0.442798"
"2556","2722","8","Python","scikit-learn","2e66160132f8b2d1c688cd367384a0d725d0c50b","preprocessing.py","32","182","91","1","85","2","3","['<update-node tree=comment: # Last Change: Mon Jul 09 08:00 PM 2007 J [24,66] label=# Last Change: Tue Jul 17 08:00 PM 2007 J/>', '<insert-tree tree=expression_statement [204,227] parent=module [0,5691] at=5/>', '<insert-node tree=comment: #--------------------------------------------------------------------------- [231,308] parent=module [0,5691] at=6/>', '<insert-node tree=comment: # Definition of scaling-related function (handle each feature independantly) [309,386] parent=module [0,5691] at=7/>', '<insert-node tree=comment: #--------------------------------------------------------------------------- [387,464] parent=module [0,5691] at=8/>', '<insert-node tree=comment: #def _nan_scale_factor(data, mode = _DEF_SCALE_MODE): [932,986] parent=module [0,5691] at=10/>', '<insert-node tree=comment: #    &quot;&quot;&quot;Compute the scaling factors for data to be normalized. [987,1050] parent=module [0,5691] at=11/>', '<insert-node tree=comment: #     [1051,1057] parent=module [0,5691] at=12/>', '<insert-node tree=comment: #    This version handled data with Nan.&quot;&quot;&quot; [1058,1102] parent=module [0,5691] at=13/>', '<insert-node tree=comment: #    n = N.nanmin(data, 0) [1103,1130] parent=module [0,5691] at=14/>', '<insert-node tree=comment: #    m = N.nanmax(data, 0) [1131,1158] parent=module [0,5691] at=15/>', '<insert-node tree=comment: #    if mode == sym: [1159,1182] parent=module [0,5691] at=16/>', '<insert-node tree=comment: #        t = n + 0.5 * (m - n) [1183,1214] parent=module [0,5691] at=17/>', '<insert-node tree=comment: #        s = 0.5 * (m - n) [1215,1242] parent=module [0,5691] at=18/>', '<insert-node tree=comment: #    elif mode == right: [1243,1270] parent=module [0,5691] at=19/>', '<insert-node tree=comment: #        t = n [1271,1286] parent=module [0,5691] at=20/>', '<insert-node tree=comment: #        s = m - n [1287,1306] parent=module [0,5691] at=21/>', '<insert-node tree=comment: #    else: [1307,1318] parent=module [0,5691] at=22/>', '<insert-node tree=comment: #        raise ValueError(&quot;Mode %s not recognized&quot; % mode) [1319,1378] parent=module [0,5691] at=23/>', '<insert-node tree=comment: #    return t, s [1379,1396] parent=module [0,5691] at=24/>', '<insert-node tree=comment: #     [1397,1403] parent=module [0,5691] at=25/>', '<insert-node tree=comment: #def schandlenan(f, note): [1404,1431] parent=module [0,5691] at=26/>', '<insert-node tree=comment: #    &quot;&quot;&quot;Decorator to generate scaling function handling / not handling Nan.&quot;&quot;&quot; [1432,1511] parent=module [0,5691] at=27/>', '<insert-node tree=comment: #    def decorator(func): [1512,1538] parent=module [0,5691] at=28/>', '<insert-node tree=comment: #        &quot;&quot; [1539,1551] parent=module [0,5691] at=29/>', '<insert-node tree=comment: #        def wrapper(data, mode = _DEF_SCALE_MODE): [1552,1604] parent=module [0,5691] at=30/>', '<insert-node tree=comment: #            &quot;&quot; [1605,1621] parent=module [0,5691] at=31/>', '<insert-node tree=comment: #            return func(data, mode, f) [1622,1662] parent=module [0,5691] at=32/>', '<insert-node tree=comment: #        wrapper.__name__ = func.__name__ [1663,1705] parent=module [0,5691] at=33/>', '<insert-node tree=comment: #        wrapper.__dict__ = func.__dict__ [1706,1748] parent=module [0,5691] at=34/>', '<insert-node tree=comment: #        wrapper.__doc__ = \ [1749,1778] parent=module [0,5691] at=35/>', '<insert-node tree=comment: #&quot;&quot;&quot;Linearly scale data in place such as each col is in the range [1779,1845] parent=module [0,5691] at=36/>', '<insert-node tree=comment: #[0..1] or [-1..1]. [1846,1866] parent=module [0,5691] at=37/>', '<insert-node tree=comment: # [1867,1869] parent=module [0,5691] at=38/>', '<insert-node tree=comment: #:Parameters: [1870,1884] parent=module [0,5691] at=39/>', '<insert-node tree=comment: #    data : ndarray [1885,1905] parent=module [0,5691] at=40/>', '<insert-node tree=comment: #        the data to scale. One feature per column (eg the [1906,1965] parent=module [0,5691] at=41/>', '<insert-node tree=comment: #        normalization is done column-wise). [1966,2011] parent=module [0,5691] at=42/>', '<insert-node tree=comment: #    mode : string [2012,2031] parent=module [0,5691] at=43/>', '<insert-node tree=comment: #        - sym: normalized data are in the range [-1..1] [2032,2091] parent=module [0,5691] at=44/>', '<insert-node tree=comment: #        - right: normalized data are in the range [0..1] [2092,2152] parent=module [0,5691] at=45/>', '<insert-node tree=comment: # [2153,2155] parent=module [0,5691] at=46/>', '<insert-node tree=comment: #:Returns: [2156,2167] parent=module [0,5691] at=47/>', '<insert-node tree=comment: #    s : ndarray [2168,2185] parent=module [0,5691] at=48/>', '<insert-node tree=comment: #        the scaling factor. [2186,2215] parent=module [0,5691] at=49/>', '<insert-node tree=comment: #    t : ndarray [2216,2233] parent=module [0,5691] at=50/>', '<insert-node tree=comment: #        the translation factor [2234,2266] parent=module [0,5691] at=51/>', '<insert-node tree=comment: #         [2267,2277] parent=module [0,5691] at=52/>', '<insert-node tree=comment: #:SeeAlso: [2278,2289] parent=module [0,5691] at=53/>', '<insert-node tree=comment: # [2290,2292] parent=module [0,5691] at=54/>', '<insert-node tree=comment: #Scaler, whiten. [2293,2310] parent=module [0,5691] at=55/>', '<insert-node tree=comment: # [2311,2313] parent=module [0,5691] at=56/>', '<insert-node tree=comment: #Note: [2314,2321] parent=module [0,5691] at=57/>', '<insert-node tree=comment: #----- [2322,2329] parent=module [0,5691] at=58/>', '<insert-node tree=comment: # [2330,2332] parent=module [0,5691] at=59/>', '<insert-node tree=comment: #You can retrieve the original values with data = s * scaled + t.   [2333,2401] parent=module [0,5691] at=60/>', '<insert-node tree=comment: # [2402,2404] parent=module [0,5691] at=61/>', '<insert-node tree=comment: #This is intended to normalize data for pre processing; in [2405,2464] parent=module [0,5691] at=62/>', '<insert-node tree=comment: #perticular, the range after normalized do not have strong [2465,2524] parent=module [0,5691] at=63/>', '<insert-node tree=comment: #constraints: some values may be higher than 1 due to precision [2525,2589] parent=module [0,5691] at=64/>', '<insert-node tree=comment: #problems.\n\n&quot;&quot;&quot; + note [2590,2615] parent=module [0,5691] at=65/>', '<insert-node tree=comment: #        return wrapper [2616,2640] parent=module [0,5691] at=66/>', '<insert-node tree=comment: #    return decorator [2641,2663] parent=module [0,5691] at=67/>', '<insert-node tree=comment: # [2664,2666] parent=module [0,5691] at=68/>', '<insert-node tree=comment: #@schandlenan(_scale_factor, &quot;This function does NOT handle Nan.&quot;) [2667,2734] parent=module [0,5691] at=69/>', '<insert-node tree=comment: #def scale(data, mode, scf): [2735,2764] parent=module [0,5691] at=70/>', '<insert-node tree=comment: #    t, s = scf(data, mode) [2765,2793] parent=module [0,5691] at=71/>', '<insert-node tree=comment: #    data -= t [2794,2809] parent=module [0,5691] at=72/>', '<insert-node tree=comment: #    data /= s [2810,2825] parent=module [0,5691] at=73/>', '<insert-node tree=comment: #    return s, t [2826,2843] parent=module [0,5691] at=74/>', '<insert-node tree=comment: # [2844,2846] parent=module [0,5691] at=75/>', '<insert-node tree=comment: #@schandlenan(_nan_scale_factor, &quot;This function DOES handle Nan.&quot;) [2847,2914] parent=module [0,5691] at=76/>', '<insert-node tree=comment: #def nanscale(data, mode, scf): [2915,2947] parent=module [0,5691] at=77/>', '<insert-node tree=comment: #    t, s = scf(data, mode) [2948,2976] parent=module [0,5691] at=78/>', '<insert-node tree=comment: #    data -= t [2977,2992] parent=module [0,5691] at=79/>', '<insert-node tree=comment: #    data /= s [2993,3008] parent=module [0,5691] at=80/>', '<insert-node tree=comment: #    return s, t [3009,3026] parent=module [0,5691] at=81/>', '<insert-node tree=function_definition [3027,4088] parent=module [0,5691] at=82/>', '<insert-tree tree=class_definition [4197,5691] parent=module [0,5691] at=84/>', '<update-node tree=identifier: scale [208,213] label=_scale_factor/>', '<insert-node tree=identifier: scale [3031,3036] parent=function_definition [3027,4088] at=0/>', '<insert-tree tree=parameters [3036,3066] parent=function_definition [3027,4088] at=1/>', '<insert-node tree=block [3073,4088] parent=function_definition [3027,4088] at=2/>', '<insert-tree tree=expression_statement [3073,4003] parent=block [3073,4088] at=0/>', '<insert-tree tree=expression_statement [4009,4041] parent=block [3073,4088] at=1/>', '<move-tree tree=expression_statement [719,728] parent=block [3073,4088] at=2/>', '<move-tree tree=expression_statement [734,743] parent=block [3073,4088] at=3/>', '<insert-tree tree=return_statement [4077,4088] parent=block [3073,4088] at=4/>', '<insert-node tree=identifier: _DEF_SCALE_MODE [496,511] parent=default_parameter [489,511] at=1/>', '<update-node tree=string:', '<delete-node tree=string: sym [227,232]/>']","0.542727","0.586217","0.790887","0.628052","0.617887","0.566774","0.542252","0.54123","0.540229","0.543919","0.555346"
